Oudsbergen;Limburg;oudsbergen;oudsbergen;23875;oudsbergen0;51.096;5.521;108;108
Saint Ghislain;Hainaut;saintghislain;stghislain;23743;saintghislain0;50.448;3.82;109;109
Nijlen;Antwerpen;nijlen;nijlen;23707;nijlen0;51.161;4.67;110;110
Balen;Antwerpen;balen;balen;23523;balen0;51.171;5.168;111;111
Zedelgem;West-Vlaanderen;zedelgem;zedelgem;23460;zedelgem0;51.143;3.137;112;112
Braine le Comte;Hainaut;brainelecomte;sgravenbrakel;23443;brainelecomte0;50.611;4.136;113;113
Zemst;Vlaams-Brabant;zemst;zemst;23401;zemst0;50.984;4.465;114;114
Grace Hollogne;Liege;gracehollogne;gracehollogne;23261;gracehollogne0;50.643;5.5;115;115
Rixensart;Brabant Wallon;rixensart;rixensart;23096;rixensart0;50.715;4.533;116;116
Tervuren;Vlaams-Brabant;tervuren;tervuren;23077;tervuren0;50.824;4.513;117;117
Lochristi;Oost-Vlaanderen;lochristi;lochristi;23028;lochristi0;51.096;3.833;118;118
Edegem;Antwerpen;edegem;edegem;23009;edegem0;51.157;4.444;119;119
Herent;Vlaams-Brabant;herent;herent;23007;herent0;50.907;4.674;120;120
Fleurus;Hainaut;fleurus;fleurus;22915;fleurus0;50.483;4.551;121;121
Zoersel;Antwerpen;zoersel;zoersel;22557;zoersel0;51.268;4.712;122;122
Eeklo;Oost-Vlaanderen;eeklo;eeklo;22401;eeklo0;51.185;3.566;123;123
Hoogstraten;Antwerpen;hoogstraten;hoogstraten;22278;hoogstraten0;51.401;4.761;124;124
Bornem;Antwerpen;bornem;bornem;22076;bornem0;51.1;4.234;125;125
Zonhoven;Limburg;zonhoven;zonhoven;21845;zonhoven0;50.989;5.367;126;126
Wuustwezel;Antwerpen;wuustwezel;wuustwezel;21794;wuustwezel0;51.391;4.591;127;127
Sint Katelijne Waver;Antwerpen;sintkatelijnewaver;stkatelijnewaver;21792;sintkatelijnewaver0;51.07;4.531;128;128
Huy;Liege;huy;hoei;21706;huy0;50.521;5.235;129;129
Kontich;Antwerpen;kontich;kontich;21693;kontich0;51.135;4.445;130;130
Frameries;Hainaut;frameries;frameries;21671;frameries0;50.41;3.894;131;131
Koksijde;West-Vlaanderen;koksijde;koksijde;21546;koksijde0;51.116;2.638;132;132
Zele;Oost-Vlaanderen;zele;zele;21501;zele0;51.069;4.04;133;133
Dilsen Stokkem;Limburg;dilsenstokkem;dilsenstokkem;21346;dilsenstokkem0;51.021;5.743;134;134
Kortenberg;Vlaams-Brabant;kortenberg;kortenberg;21165;kortenberg0;50.888;4.544;135;135
Denderleeuw;Oost-Vlaanderen;denderleeuw;denderleeuw;21056;denderleeuw0;50.885;4.076;136;136
Erpe Mere;Oost-Vlaanderen;erpemere;erpemere;21013;erpemere0;50.923;3.97;137;137
Torhout;West-Vlaanderen;torhout;torhout;20965;torhout0;51.066;3.101;138;138
Colfontaine;Hainaut;colfontaine;colfontaine;20745;colfontaine0;50.415;3.847;139;139
Tielt;West-Vlaanderen;tielt;tielt;20627;tielt0;51;3.325;140;140
Chaudfontaine;Liege;chaudfontaine;chaudfontaine;20600;chaudfontaine0;50.586;5.643;141;141
Blankenberge;West-Vlaanderen;blankenberge;blankenberge;20559;blankenberge0;51.315;3.131;142;142
Schilde;Antwerpen;schilde;schilde;20319;schilde0;51.232;4.583;143;143
Meise;Vlaams-Brabant;meise;meise;20299;meise0;50.934;4.327;144;144
Boussu;Hainaut;boussu;boussu;20283;boussu0;50.434;3.796;145;145
Sint Gillis Waas;Oost-Vlaanderen;sintgilliswaas;stgilliswaas;20144;sintgilliswaas0;51.218;4.128;146;146
Eupen;Liege;eupen;eupen;20093;eupen0;50.631;6.032;147;147
Lebbeke;Oost-Vlaanderen;lebbeke;lebbeke;20059;lebbeke0;51.001;4.129;148;148
Poperinge;West-Vlaanderen;poperinge;poperinge;19921;poperinge0;50.856;2.727;149;149
Middelkerke;West-Vlaanderen;middelkerke;middelkerke;19855;middelkerke0;51.185;2.821;150;150
Ranst;Antwerpen;ranst;ranst;19776;ranst0;51.19;4.561;151;151
Kalmthout;Antwerpen;kalmthout;kalmthout;19672;kalmthout0;51.383;4.476;152;152
Kasterlee;Antwerpen;kasterlee;kasterlee;19648;kasterlee0;51.241;4.966;153;153
Essen;Antwerpen;essen;essen;19630;essen0;51.465;4.451;154;154
