Vlissingen;XXX;vlissingen;vlissingen;45768;vlissingen0;51.46;3.63;115;115
Nijkerk;XXX;nijkerk;nijkerk;45725;nijkerk0;52.212;5.469;116;116
Steenwijkerland;XXX;steenwijkerland;steenwijkerland;45706;steenwijkerland0;52.734;6.04;117;117
Kerkrade;XXX;kerkrade;kerkrade;45485;kerkrade0;50.876;6.06;118;118
Etten Leur;XXX;etten_leur;etten_leur;45475;etten_leur0;51.583;4.638;119;119
Molenlanden;XXX;molenlanden;molenlanden;45373;molenlanden0;51.888;4.889;120;120
Zevenaar;XXX;zevenaar;zevenaar;45212;zevenaar0;51.96;6.075;121;121
Dronten;XXX;dronten;dronten;44883;dronten0;52.501;5.706;122;122
Eemsdelta;XXX;eemsdelta;eemsdelta;44813;eemsdelta0;53.353;6.817;123;123
Venray;XXX;venray;venray;44810;venray0;51.509;5.942;124;124
Zwijndrecht;XXX;zwijndrecht;zwijndrecht;44680;zwijndrecht0;51.826;4.584;125;125
Horst aan de Maas;XXX;horst_aan_de_maas;horst_aan_de_maas;44276;horst_aan_de_maas0;51.428;6.006;126;126
Berkelland;XXX;berkelland;berkelland;43922;berkelland0;52.107;6.558;127;127
De Bilt;XXX;de_bilt;de_bilt;43794;de_bilt0;52.139;5.187;128;128
Rheden;XXX;rheden;rheden;43785;rheden0;52.046;6.059;129;129
Beverwijk;XXX;beverwijk;beverwijk;43005;beverwijk0;52.479;4.678;130;130
Wageningen;XXX;wageningen;wageningen;42802;wageningen0;51.974;5.657;131;131
Tiel;XXX;tiel;tiel;42590;tiel0;51.876;5.402;132;132
Wijchen;XXX;wijchen;wijchen;41833;wijchen0;51.808;5.721;133;133
Huizen;XXX;huizen;huizen;41197;huizen0;52.296;5.244;134;134
Geldrop Mierlo;XXX;geldrop_mierlo;geldrop_mierlo;40765;geldrop_mierlo0;51.436;5.59;135;135
Goes;XXX;goes;goes;40125;goes0;51.516;3.822;136;136
Oldambt;XXX;oldambt;oldambt;39576;oldambt0;53.188;7.016;137;137
Oude IJsselstreek;XXX;oude_ijsselstreek;oude_ijsselstreek;39502;oude_ijsselstreek0;51.918;6.428;138;138
Heemskerk;XXX;heemskerk;heemskerk;39387;heemskerk0;52.514;4.623;139;139
Gorinchem;XXX;gorinchem;gorinchem;38852;gorinchem0;51.842;4.965;140;140
Rijssen Holten;XXX;rijssen_holten;rijssen_holten;38830;rijssen_holten0;52.284;6.408;141;141
Raalte;XXX;raalte;raalte;38616;raalte0;52.374;6.284;142;142
Teylingen;XXX;teylingen;teylingen;38410;teylingen0;52.213;4.515;143;143
Moerdijk;XXX;moerdijk;moerdijk;38274;moerdijk0;51.649;4.518;144;144
Bodegraven Reeuwijk;XXX;bodegraven_reeuwijk;bodegraven_reeuwijk;37220;bodegraven_reeuwijk0;52.063;4.77;145;145
Edam Volendam;XXX;edam_volendam;edam_volendam;37145;edam_volendam0;52.507;5.06;146;146
Montferland;XXX;montferland;montferland;36994;montferland0;51.907;6.239;147;147
Landgraaf;XXX;landgraaf;landgraaf;36850;landgraaf0;50.904;6.021;148;148
Castricum;XXX;castricum;castricum;36616;castricum0;52.558;4.665;149;149
Maassluis;XXX;maassluis;maassluis;36437;maassluis0;51.93;4.24;150;150
Meppel;XXX;meppel;meppel;36288;meppel0;52.725;6.171;151;151
Hellendoorn;XXX;hellendoorn;hellendoorn;36211;hellendoorn0;52.376;6.445;152;152
Leudal;XXX;leudal;leudal;36108;leudal0;51.257;5.925;153;153
